sample	ID	meancov	Completeness	Contamination	CheckMStatus	Size	#Contigs	Contig_N50	Longest_contig	16S_rRNA	23S_rRNA	5S_rRNA	tRNAKind	tRNAUniqueStrict	pass.GUNC	RNAPASS	MIMAG
MHS287	MHS287.bin.2.fa	58.959262716051846	7.75	0.0	LOW	200357	5	65286	87914	0	0	0	bact	4.0	True	False	LOW
MHS287	MHS287.bin.20.fa	16.055648022518927	94.08	0.39	HIGH	2113067	344	7144	26604	0	0	0	bact	16.0	True	False	NEARCOMPLETE
MHS287	MHS287.bin.21.fa	11.784701193984164	43.21	0.07	LOW	1032342	243	4367	14256	0	0	0	bact	3.0	True	False	LOW
MHS287	MHS287.bin.22.fa	10.995606550234196	35.88	0.19	LOW	660984	176	3615	8369	0	0	0	bact	1.0	True	False	LOW
MHS287	MHS287.bin.23.fa	19.121123619003985	94.37	2.11	HIGH	2457737	305	10642	49314	0	0	0	bact	12.0	False	False	NEARCOMPLETE
MHS287	MHS287.bin.24.fa	30.842002028026293	94.17	2.16	HIGH	1983209	67	40350	122840	0	0	1	bact	18.0	False	False	NEARCOMPLETE
MHS287	MHS287.bin.25.fa	240.813560727124	93.99	1.63	HIGH	2267784	49	76603	187194	1	0	3	bact	20.0	True	False	NEARCOMPLETE
MHS287	MHS287.bin.26.fa	178.60396937701825	75.59	0.27	MEDIUM	1708782	23	113222	356741	0	0	0	bact	17.0	True	False	MEDIUM
MHS287	MHS287.bin.27.fa	8.660334471748522	10.86	0.0	LOW	260889	68	3913	8110	0	0	0	bact	1.0	True	False	LOW
MHS287	MHS287.bin.28.fa	21.91950982992513	97.13	0.09	HIGH	2379011	183	16092	71048	0	0	2	bact	18.0	True	False	NEARCOMPLETE
MHS287	MHS287.bin.29.fa	16.500428350563904	73.86	1.94	MEDIUM	3107268	425	9109	36782	0	0	1	arch	12.0	True	False	MEDIUM
MHS287	MHS287.bin.3.fa	22.340347850574226	85.15	7.45	MEDIUM	2137757	288	8729	45225	0	0	2	bact	16.0	True	False	MEDIUM
MHS287	MHS287.bin.30.fa	10.767043545147004	62.08	0.54	MEDIUM	1071256	243	4516	23183	0	0	0	bact	8.0	True	False	MEDIUM
MHS287	MHS287.bin.31.fa	334.32633857876755	60.79	5.22	MEDIUM	1319179	18	114983	429846	0	0	1	bact	11.0	True	False	MEDIUM
MHS287	MHS287.bin.32.fa	22.85269262966581	90.9	14.99	LOW	2346108	341	8214	55654	0	1	1	bact	17.0	True	False	LOW
MHS287	MHS287.bin.33.fa	14.101157419689324	75.78	0.29	MEDIUM	3298285	509	7512	26992	0	0	1	bact	14.0	True	False	MEDIUM
MHS287	MHS287.bin.34.fa	180.03842011396523	99.86	6.19	MEDIUM	2242263	43	100907	221526	0	0	0	bact	20.0	True	False	MEDIUM
MHS287	MHS287.bin.35.fa	19.301400255524268	75.93	0.85	MEDIUM	1833094	364	5324	27601	0	0	3	bact	6.0	False	False	MEDIUM
MHS287	MHS287.bin.36.fa	27.27422303889153	87.86	0.24	MEDIUM	2638903	124	34908	90141	0	0	0	bact	16.0	True	False	MEDIUM
MHS287	MHS287.bin.37.fa	12.35303297913024	11.34	0.01	LOW	452377	108	4200	10317	0	0	0	bact	1.0	True	False	LOW
MHS287	MHS287.bin.38.fa	43.42354965778418	42.47	8.2	LOW	1144161	175	7546	34543	0	0	0	bact	10.0	True	False	LOW
MHS287	MHS287.bin.39.fa	9.598469720292329	11.76	0.0	LOW	288444	78	3761	7367	0	0	0	bact	1.0	True	False	LOW
MHS287	MHS287.bin.4.fa	8.524639840231352	10.06	0.07	LOW	433627	125	3405	8377	0	0	0	bact	1.0	False	False	LOW
MHS287	MHS287.bin.40.fa	25.033669653104937	90.3	0.92	HIGH	2689603	154	23310	112007	0	0	2	bact	19.0	True	False	NEARCOMPLETE
MHS287	MHS287.bin.41.fa	9.83622942272335	22.25	0.03	LOW	655942	167	3888	11534	0	0	0	bact	3.0	True	False	LOW
MHS287	MHS287.bin.42.fa	78.20622802208301	99.95	0.24	HIGH	2564506	29	201537	386972	0	0	0	bact	18.0	True	False	NEARCOMPLETE
MHS287	MHS287.bin.43.fa	22.04894941571205	76.08	2.73	MEDIUM	2222192	246	11734	39490	0	0	0	bact	14.0	False	False	MEDIUM
MHS287	MHS287.bin.44.fa	71.18565914643143	99.98	1.53	HIGH	3300473	27	210372	373160	0	0	0	bact	19.0	True	False	NEARCOMPLETE
MHS287	MHS287.bin.45.fa	8.920607195627651	28.19	0.03	LOW	1007056	275	3597	12176	0	0	0	bact	2.0	True	False	LOW
MHS287	MHS287.bin.46.fa	44.481688320991886	86.84	3.91	MEDIUM	2289304	74	52861	154502	0	0	0	bact	18.0	True	False	MEDIUM
MHS287	MHS287.bin.47.fa	31.35679112725792	97.71	0.16	HIGH	2033013	89	29303	78882	0	0	0	bact	18.0	True	False	NEARCOMPLETE
MHS287	MHS287.bin.48.fa	11.597293823802524	57.27	2.5	MEDIUM	2888282	564	5475	32242	0	0	0	arch	19.0	True	False	MEDIUM
MHS287	MHS287.bin.49.fa	24.097322127800496	66.19	1.26	MEDIUM	1407162	128	15565	53963	0	0	2	bact	15.0	True	False	MEDIUM
MHS287	MHS287.bin.5.fa	12.160362666031803	28.34	0.14	LOW	705663	181	3836	11319	0	0	0	bact	5.0	True	False	LOW
MHS287	MHS287.bin.50.fa	8.315292206233092	9.41	0.0	LOW	249892	71	3380	6423	0	0	0	bact	0.0	True	False	LOW
MHS287	MHS287.bin.51.fa	377.9258142926125	94.38	4.74	HIGH	2079228	31	121975	250143	0	0	1	bact	20.0	True	False	NEARCOMPLETE
MHS287	MHS287.bin.52.fa	21.76602288044653	84.24	1.3	MEDIUM	2474165	214	16339	67146	0	0	0	bact	11.0	True	False	MEDIUM
MHS287	MHS287.bin.53.fa	37.45204366458382	97.08	55.38	LOW	6878893	254	39604	161006	0	0	2	bact	19.0	True	False	LOW
MHS287	MHS287.bin.54.fa	23.79572789720196	85.89	1.71	MEDIUM	1656374	98	31457	67596	0	0	2	bact	13.0	True	False	MEDIUM
MHS287	MHS287.bin.55.fa	33.06612158835372	16.58	0.0	LOW	356646	30	17086	43954	0	0	0	bact	8.0	True	False	LOW
MHS287	MHS287.bin.56.fa	473.0416633737268	43.49	0.14	LOW	911040	8	222840	281582	0	0	0	bact	15.0	True	False	LOW
MHS287	MHS287.bin.57.fa	20.50813981075162	24.5	0.32	LOW	619609	45	18116	48005	0	0	1	bact	14.0	False	False	LOW
MHS287	MHS287.bin.58.fa	98.6514784504386	8.44	0.0	LOW	231188	6	66632	88735	0	0	0	bact	1.0	True	False	LOW
MHS287	MHS287.bin.59.fa	83.79993208382172	6.54	0.2	LOW	273867	4	54438	134586	0	0	0	bact	0.0	True	False	LOW
MHS287	MHS287.bin.6.fa	21.10932384061289	6.05	0.0	LOW	203103	32	5721	32366	0	0	0	bact	1.0	True	False	LOW
MHS287	MHS287.bin.60.fa	12.476053363620634	59.28	1.05	MEDIUM	1577779	338	5020	15469	0	0	0	bact	10.0	True	False	MEDIUM
MHS287	MHS287.bin.61.fa	12.893254570688471	72.06	0.36	MEDIUM	1596696	282	6338	21149	0	0	0	bact	8.0	True	False	MEDIUM
MHS287	MHS287.bin.62.fa	149.82754901246264	9.92	0.0	LOW	205815	4	46344	82042	0	0	0	bact	5.0	True	False	LOW
MHS287	MHS287.bin.63.fa	23.352164606295258	90.79	22.09	LOW	6063389	608	13810	97382	0	0	2	bact	19.0	False	False	LOW
MHS287	MHS287.bin.64.fa	14.49865862144143	35.05	0.23	LOW	766003	143	6255	20885	0	0	0	bact	8.0	True	False	LOW
MHS287	MHS287.bin.65.fa	34.813289493895574	86.7	113.48	LOW	17662027	1941	12417	100285	0	0	0	bact	20.0	False	False	LOW
MHS287	MHS287.bin.66.fa	18.40894010282252	100.0	46.67	LOW	6616255	1174	6210	52262	0	0	0	bact	17.0	False	False	LOW
MHS287	MHS287.bin.67.fa	67.76612592049446	84.41	1.02	MEDIUM	1715654	21	108658	246898	0	0	1	bact	17.0	True	False	MEDIUM
MHS287	MHS287.bin.68.fa	16.647261027262232	84.44	1.75	MEDIUM	1941257	260	8947	44132	0	0	0	bact	12.0	True	False	MEDIUM
MHS287	MHS287.bin.69.fa	21.12010367947287	96.44	0.17	HIGH	2734196	231	16904	55662	1	0	0	bact	15.0	True	False	NEARCOMPLETE
MHS287	MHS287.bin.7.fa	23.712792933768217	92.28	0.07	HIGH	2121640	147	19900	77295	0	0	3	bact	19.0	True	False	NEARCOMPLETE
MHS287	MHS287.bin.8.fa	93.37545475666442	95.49	0.0	HIGH	1855113	33	79117	192008	0	0	3	bact	17.0	True	False	NEARCOMPLETE
MHS287	MHS287.bin.9.fa	78.63863189863024	89.41	2.15	MEDIUM	2786314	135	34014	128435	0	0	0	bact	16.0	True	False	MEDIUM
MHS288	MHS288.bin.1.fa	41.055655965060765	87.08	0.44	MEDIUM	2241377	39	89447	191245	0	0	2	bact	20.0	True	False	MEDIUM
MHS288	MHS288.bin.10.fa	13.886392908980737	68.17	0.0	MEDIUM	1419260	219	7450	23838	0	0	0	bact	7.0	True	False	MEDIUM
MHS288	MHS288.bin.11.fa	58.1905049782121	81.93	2.41	MEDIUM	2051138	40	79934	151727	0	0	0	arch	16.0	True	False	MEDIUM
MHS288	MHS288.bin.12.fa	20.37837777138956	86.39	0.02	MEDIUM	1781056	171	13298	55403	0	0	0	bact	18.0	True	False	MEDIUM
MHS288	MHS288.bin.13.fa	10.703659615699978	54.52	0.91	MEDIUM	1201301	227	5727	16694	0	0	0	bact	4.0	True	False	MEDIUM
MHS288	MHS288.bin.14.fa	25.21789023249642	91.73	1.24	HIGH	2652643	189	19380	60032	0	0	0	bact	15.0	True	False	NEARCOMPLETE
MHS288	MHS288.bin.15.fa	19.259964151742498	38.05	0.15	LOW	793344	39	28132	60339	0	0	0	bact	15.0	True	False	LOW
MHS288	MHS288.bin.16.fa	9.470604994412543	16.78	0.0	LOW	361524	100	3510	9005	0	0	0	bact	1.0	False	False	LOW
MHS288	MHS288.bin.17.fa	16.794658906939716	78.23	1.19	MEDIUM	2250251	299	8965	42346	0	0	0	bact	12.0	True	False	MEDIUM
MHS288	MHS288.bin.18.fa	28.28368050843095	5.84	0.0	LOW	213677	11	32100	82298	0	0	0	bact	5.0	True	False	LOW
MHS288	MHS288.bin.19.fa	24.41961570018893	34.43	0.06	LOW	1006714	78	18028	46577	0	0	1	bact	5.0	True	False	LOW
MHS288	MHS288.bin.2.fa	10.927005674863691	15.54	0.06	LOW	359480	86	4641	9186	0	0	0	bact	1.0	True	False	LOW
MHS288	MHS288.bin.20.fa	46.86129561976457	96.87	1.66	HIGH	2709900	91	47153	140630	1	0	1	bact	16.0	True	False	NEARCOMPLETE
MHS288	MHS288.bin.21.fa	333.50340784664166	91.62	2.16	HIGH	2106022	44	92514	303134	0	0	0	bact	17.0	True	False	NEARCOMPLETE
MHS288	MHS288.bin.22.fa	264.0553659936268	51.78	2.0	MEDIUM	1286006	141	11069	39436	0	0	0	bact	13.0	True	False	MEDIUM
MHS288	MHS288.bin.23.fa	58.45776334686232	98.89	0.02	HIGH	4804500	71	125844	317662	0	0	4	bact	18.0	True	False	NEARCOMPLETE
MHS288	MHS288.bin.24.fa	13.9776471591427	51.51	0.22	MEDIUM	1020273	114	11130	32838	0	0	1	bact	12.0	True	False	MEDIUM
MHS288	MHS288.bin.25.fa	13.289737814557686	54.64	0.35	MEDIUM	1218298	287	4274	25085	0	0	0	arch	4.0	True	False	MEDIUM
MHS288	MHS288.bin.26.fa	10.107498671851156	33.6	0.06	LOW	884690	207	4413	17978	0	0	0	bact	2.0	True	False	LOW
MHS288	MHS288.bin.27.fa	17.99761736956565	40.39	0.54	LOW	1159223	156	8912	29030	0	0	1	bact	13.0	True	False	LOW
MHS288	MHS288.bin.28.fa	19.45160715098832	84.57	21.79	LOW	3404005	532	7345	30288	0	0	0	bact	10.0	False	False	LOW
MHS288	MHS288.bin.29.fa	38.19607176319836	83.96	2.25	MEDIUM	2293599	273	10558	35462	0	0	0	bact	13.0	True	False	MEDIUM
MHS288	MHS288.bin.3.fa	34.980307004858915	99.31	0.11	HIGH	2665821	53	67902	227310	0	0	1	bact	18.0	True	False	NEARCOMPLETE
MHS288	MHS288.bin.30.fa	31.15410350658477	78.31	7.52	MEDIUM	2890077	340	10117	48689	0	0	0	bact	13.0	False	False	MEDIUM
MHS288	MHS288.bin.31.fa	16.66566849120051	13.76	0.01	LOW	203705	13	18634	41828	0	0	0	bact	3.0	False	False	LOW
MHS288	MHS288.bin.32.fa	40.7803764263514	48.29	1.11	LOW	1548882	37	91972	259794	1	1	1	bact	16.0	True	False	LOW
MHS288	MHS288.bin.33.fa	84.39547724896778	93.22	0.43	HIGH	2840970	55	83762	308352	0	0	0	bact	19.0	True	False	NEARCOMPLETE
MHS288	MHS288.bin.34.fa	12.14603982754436	40.53	1.78	LOW	1273139	295	4450	11974	0	0	0	bact	1.0	True	False	LOW
MHS288	MHS288.bin.35.fa	10.384221040594088	55.71	0.54	MEDIUM	1278462	252	5239	19651	0	0	0	arch	11.0	True	False	MEDIUM
MHS288	MHS288.bin.36.fa	24.124771727651943	72.16	0.45	MEDIUM	1612657	85	28259	94149	0	0	0	bact	15.0	True	False	MEDIUM
MHS288	MHS288.bin.37.fa	12.390030577730462	52.74	0.04	MEDIUM	1367662	269	5414	17491	0	0	0	bact	1.0	True	False	MEDIUM
MHS288	MHS288.bin.38.fa	17.278923778854086	33.48	1.68	LOW	968537	154	6908	25550	0	0	0	bact	3.0	True	False	LOW
MHS288	MHS288.bin.39.fa	27.85513763872936	69.78	7.97	MEDIUM	1998856	358	6069	23690	0	0	2	bact	14.0	False	False	MEDIUM
MHS288	MHS288.bin.4.fa	138.39468224234736	3.63	0.0	LOW	203394	12	23223	52730	0	0	0	bact	0.0	True	False	LOW
MHS288	MHS288.bin.40.fa	16.18103002142789	82.07	0.62	MEDIUM	1429912	221	7147	30266	0	0	0	bact	9.0	True	False	MEDIUM
MHS288	MHS288.bin.41.fa	9.923775395899606	14.68	0.01	LOW	345479	89	3801	7711	0	0	0	bact	1.0	True	False	LOW
MHS288	MHS288.bin.42.fa	25.29287221307904	97.91	17.4	LOW	4171898	476	11862	109482	0	0	0	arch	19.0	False	False	LOW
MHS288	MHS288.bin.43.fa	15.30629617779239	97.59	2.68	HIGH	1703335	203	10688	30285	0	0	0	bact	7.0	True	False	NEARCOMPLETE
MHS288	MHS288.bin.44.fa	37.72337897598225	95.67	0.4	HIGH	2370955	91	44617	122800	0	0	0	bact	17.0	True	False	NEARCOMPLETE
MHS288	MHS288.bin.45.fa	15.22156784287274	79.56	0.51	MEDIUM	1749410	202	10358	39126	0	0	0	bact	15.0	True	False	MEDIUM
MHS288	MHS288.bin.46.fa	32.78045581657692	82.43	2.28	MEDIUM	1897035	51	51009	149215	0	0	0	bact	18.0	True	False	MEDIUM
MHS288	MHS288.bin.47.fa	20.24067358578519	6.77	0.08	LOW	291752	49	6263	26990	0	0	0	bact	1.0	True	False	LOW
MHS288	MHS288.bin.48.fa	57.006952848085135	67.01	6.86	MEDIUM	1490756	233	7613	38419	0	0	5	bact	18.0	True	False	MEDIUM
MHS288	MHS288.bin.49.fa	45.90637099786982	55.61	0.0	MEDIUM	1212573	31	54604	165171	0	0	1	bact	8.0	True	False	MEDIUM
MHS288	MHS288.bin.5.fa	8.48310442385833	7.89	0.01	LOW	257671	76	3244	5873	0	0	0	bact	0.0	True	False	LOW
MHS288	MHS288.bin.50.fa	42.53874620423827	99.97	0.93	HIGH	1911013	66	40272	197066	0	0	2	bact	17.0	True	False	NEARCOMPLETE
MHS288	MHS288.bin.51.fa	47.724806713319545	5.69	0.0	LOW	204489	5	163613	163613	0	0	0	bact	2.0	True	False	LOW
MHS288	MHS288.bin.52.fa	13.321819565285768	58.3	0.31	MEDIUM	1494269	321	4867	15432	0	0	0	bact	11.0	False	False	MEDIUM
MHS288	MHS288.bin.53.fa	10.901560447220955	45.58	0.15	LOW	820534	166	5134	15225	0	0	0	bact	3.0	True	False	LOW
MHS288	MHS288.bin.54.fa	12.43699779658989	63.03	0.28	MEDIUM	1487694	286	5697	18310	0	0	1			True	False	MEDIUM
MHS288	MHS288.bin.55.fa	21.56329288362865	91.63	0.93	HIGH	2271298	349	7159	26378	0	0	2			False	False	NEARCOMPLETE
MHS288	MHS288.bin.6.fa	427.1187347177879	84.03	0.23	MEDIUM	2207223	46	76537	251032	1	0	5	bact	18.0	True	False	MEDIUM
MHS288	MHS288.bin.7.fa	48.10313748749351	99.98	12.26	LOW	4275778	261	37154	137963	0	0	0	bact	18.0	False	False	LOW
MHS288	MHS288.bin.8.fa	125.32900726548677	95.38	41.89	LOW	6067866	617	13572	122943	0	0	0	bact	18.0	True	False	LOW
MHS288	MHS288.bin.9.fa	333.0562959437305	12.85	0.05	LOW	567270	18	45687	87596	0	0	0	bact	6.0	True	False	LOW
MHS289	MHS289.bin.1.fa	57.93011142859438	9.44	0.49	LOW	373423	50	10325	31003	0	0	0	bact	7.0	True	False	LOW
MHS289	MHS289.bin.10.fa	16.661252479282965	69.03	1.14	MEDIUM	2359049	395	6906	21417	0	0	2	bact	8.0	True	False	MEDIUM
MHS289	MHS289.bin.11.fa	13.61990486867881	75.92	2.93	MEDIUM	1246067	280	4527	16980	0	0	1	bact	7.0	False	False	MEDIUM
MHS289	MHS289.bin.12.fa	17.393860833822664	10.28	0.36	LOW	340600	60	5967	24103	0	0	0	bact	6.0	False	False	LOW
MHS289	MHS289.bin.13.fa	8.871322854210554	18.22	0.51	LOW	462825	131	3450	7127	0	0	0	bact	0.0	True	False	LOW
MHS289	MHS289.bin.14.fa	17.73256147645805	52.47	0.77	MEDIUM	1153409	255	4745	19284	0	0	0	bact	6.0	True	False	MEDIUM
MHS289	MHS289.bin.15.fa	7.889377230039943	6.35	0.01	LOW	234581	75	3066	4767	0	0	0	bact	1.0	True	False	LOW
MHS289	MHS289.bin.16.fa	25.82451901179877	6.06	0.03	LOW	208581	27	8531	20251	0	0	0	bact	0.0	False	False	LOW
MHS289	MHS289.bin.17.fa	78.48403288202245	45.38	0.05	LOW	891551	22	76388	152651	0	0	0	bact	11.0	True	False	LOW
MHS289	MHS289.bin.18.fa	9.440633735363685	6.72	0.19	LOW	204628	58	3471	7010	0	0	0	bact	0.0	False	False	LOW
MHS289	MHS289.bin.19.fa	17.029512025177922	47.72	0.03	LOW	1146719	208	6098	27502	0	0	2	bact	8.0	True	False	LOW
MHS289	MHS289.bin.2.fa	8.882990279171135	9.42	0.0	LOW	289070	86	3304	6984	0	0	0	bact	0.0	True	False	LOW
MHS289	MHS289.bin.20.fa	18.49150645061988	89.13	1.39	MEDIUM	2286912	247	12629	43649	0	1	0	arch	15.0	True	False	MEDIUM
MHS289	MHS289.bin.21.fa	7.457210516457097	94.97	34.28	LOW	1745721	398	4496	17633	0	0	0	bact	14.0	False	False	LOW
MHS289	MHS289.bin.22.fa	11.630630868683056	17.64	0.12	LOW	529825	168	3040	5858	0	0	0	bact	1.0	True	False	LOW
MHS289	MHS289.bin.23.fa	28.224158209786683	59.51	0.11	MEDIUM	951395	194	5338	14713	0	0	0	bact	5.0	False	False	MEDIUM
MHS289	MHS289.bin.24.fa	26.78965847657921	79.67	2.47	MEDIUM	2386747	322	9142	39254	1	1	2	bact	16.0	True	False	MEDIUM
MHS289	MHS289.bin.25.fa	12.186606325881211	50.82	0.14	MEDIUM	1171568	258	4865	15397	0	0	0	bact	10.0	True	False	MEDIUM
MHS289	MHS289.bin.26.fa	13.017636134472967	91.32	2.03	HIGH	1270233	129	14652	42528	1	1	0	bact	14.0	True	False	NEARCOMPLETE
MHS289	MHS289.bin.27.fa	27.18563402755385	75.59	1.57	MEDIUM	2158392	78	43272	127194	0	0	0	bact	18.0	True	False	MEDIUM
MHS289	MHS289.bin.28.fa	9.963431133288209	66.49	0.26	MEDIUM	1156749	231	5067	17190	0	0	2	bact	18.0	False	False	MEDIUM
MHS289	MHS289.bin.29.fa	13.978643947245937	52.8	0.08	MEDIUM	1183833	266	4579	13094	0	0	0	bact	2.0	True	False	MEDIUM
MHS289	MHS289.bin.3.fa	16.81969692092495	73.85	1.41	MEDIUM	1366904	270	5456	17291	0	0	0	bact	13.0	True	False	MEDIUM
MHS289	MHS289.bin.30.fa	16.557006944050862	63.61	3.3	MEDIUM	2364326	471	5518	18596	0	0	0	bact	9.0	False	False	MEDIUM
MHS289	MHS289.bin.31.fa	13.114745589618437	39.71	0.06	LOW	892043	215	4225	15473	0	0	0	bact	7.0	True	False	LOW
MHS289	MHS289.bin.32.fa	130.62408842262565	100.0	92.4	LOW	4280081	128	57347	230222	0	0	1	bact	20.0	True	False	LOW
MHS289	MHS289.bin.33.fa	13.01404831046382	47.43	0.48	LOW	1353330	323	4242	13493	0	0	0	bact	4.0	True	False	LOW
MHS289	MHS289.bin.34.fa	15.222923192787524	47.08	2.05	LOW	1099428	270	4162	12785	0	0	0	bact	7.0	True	False	LOW
MHS289	MHS289.bin.35.fa	14.392880749994616	42.56	0.95	LOW	1207262	282	4236	13666	0	0	0	bact	7.0	False	False	LOW
MHS289	MHS289.bin.36.fa	16.325375855100763	73.16	1.46	MEDIUM	1541485	282	5814	24543	0	0	1	bact	13.0	True	False	MEDIUM
MHS289	MHS289.bin.37.fa	11.942956917801968	22.43	0.0	LOW	394316	105	3587	11048	0	0	0	bact	2.0	True	False	LOW
MHS289	MHS289.bin.38.fa	28.820278305157967	97.33	2.69	HIGH	2111064	103	32727	93956	0	0	3	bact	14.0	True	False	NEARCOMPLETE
MHS289	MHS289.bin.39.fa	30.60099023595227	76.48	2.73	MEDIUM	1568919	207	9582	37747	0	0	1	bact	11.0	True	False	MEDIUM
MHS289	MHS289.bin.4.fa	14.083385272007376	33.51	1.76	LOW	991554	265	3612	11203	0	0	0	bact	4.0	True	False	LOW
MHS289	MHS289.bin.40.fa	14.745512713166027	82.6	1.65	MEDIUM	1946722	198	12916	44063	0	0	0	bact	18.0	True	False	MEDIUM
MHS289	MHS289.bin.41.fa	18.728072061854995	84.22	7.13	MEDIUM	2906281	416	8689	50233	0	0	0	bact	15.0	True	False	MEDIUM
MHS289	MHS289.bin.42.fa	57.71149038014261	99.99	0.18	HIGH	2740945	30	137185	212400	1	1	1	bact	20.0	True	True	HIGH
MHS289	MHS289.bin.43.fa	15.637746336268515	42.61	0.31	LOW	762474	177	4428	17188	0	0	1	bact	3.0	False	False	LOW
MHS289	MHS289.bin.44.fa	25.81868748733657	84.09	1.16	MEDIUM	1623771	194	10786	34215	0	0	2	bact	12.0	True	False	MEDIUM
MHS289	MHS289.bin.45.fa	11.933690925569843	80.25	0.73	MEDIUM	1833746	320	6487	21838	0	0	1	bact	18.0	True	False	MEDIUM
MHS289	MHS289.bin.46.fa	10.217826304989394	45.1	0.29	LOW	693952	138	5272	24730	0	0	0	bact	8.0	True	False	LOW
MHS289	MHS289.bin.47.fa	39.735724142536	99.95	1.25	HIGH	1797160	42	74840	182752	0	0	1	arch	20.0	False	False	NEARCOMPLETE
MHS289	MHS289.bin.48.fa	102.42200124095412	58.3	1.08	MEDIUM	1210359	31	72113	149787	0	0	1	bact	13.0	True	False	MEDIUM
MHS289	MHS289.bin.49.fa	23.402881417757648	79.8	0.48	MEDIUM	1877895	164	15080	50499	0	0	0	bact	16.0	True	False	MEDIUM
MHS289	MHS289.bin.5.fa	16.023292228844873	10.98	0.01	LOW	353165	96	3468	12542	0	0	0	bact	1.0	False	False	LOW
MHS289	MHS289.bin.50.fa	17.561379879593936	75.55	2.81	MEDIUM	1885121	255	9298	30128	0	0	0	bact	14.0	True	False	MEDIUM
MHS289	MHS289.bin.51.fa	10.52810966918449	12.04	0.0	LOW	295361	77	3737	9956	0	0	0	arch	4.0	True	False	LOW
MHS289	MHS289.bin.52.fa	60.3627737871703	96.07	5.58	MEDIUM	1922570	78	38338	173263	0	0	0	bact	17.0	True	False	MEDIUM
MHS289	MHS289.bin.53.fa	10.467060160349384	76.28	6.15	MEDIUM	2113884	351	6991	33891	0	0	0	bact	10.0	False	False	MEDIUM
MHS289	MHS289.bin.54.fa	10.87099437935334	38.88	0.02	LOW	1277611	278	4809	19202	0	0	0	bact	7.0	True	False	LOW
MHS289	MHS289.bin.55.fa	13.532724371367726	26.17	0.79	LOW	693092	190	3659	11563	0	0	0			True	False	LOW
MHS289	MHS289.bin.6.fa	10.317257608507877	74.55	0.2	MEDIUM	2373330	483	5227	30685	0	0	0	bact	8.0	False	False	MEDIUM
MHS289	MHS289.bin.7.fa	8.813139260424862	11.97	0.0	LOW	228780	71	3149	5951	0	0	0	bact	2.0	True	False	LOW
MHS289	MHS289.bin.8.fa	43.464703100534166	85.05	13.3	LOW	2148404	345	6950	50657	0	0	0	bact	16.0	True	False	LOW
MHS289	MHS289.bin.9.fa	76.49941875104919	97.61	0.0	HIGH	1906240	78	44285	194462	0	0	2	bact	17.0	True	False	NEARCOMPLETE
WFC023	WFC023.bin.1.fa	23.41483276330008	95.94	0.76	HIGH	2577335	210	17373	51139	0	0	0	bact	16.0	True	False	NEARCOMPLETE
WFC023	WFC023.bin.10.fa	12.181001248887076	11.75	0.37	LOW	663791	152	4541	19152	0	0	0	bact	5.0	False	False	LOW
WFC023	WFC023.bin.11.fa	24.2473495060581	18.66	0.19	LOW	412093	28	21724	74423	1	1	0	arch	9.0	True	False	LOW
WFC023	WFC023.bin.12.fa	28.289032463372457	99.35	2.65	HIGH	2388230	126	27135	86139	0	0	1	bact	15.0	True	False	NEARCOMPLETE
WFC023	WFC023.bin.13.fa	86.43951219974296	86.54	39.04	LOW	3166870	426	8444	53721	0	0	1	arch	18.0	True	False	LOW
WFC023	WFC023.bin.14.fa	20.72365944519764	88.54	3.32	MEDIUM	4228641	580	8788	56976	1	0	0	arch	17.0	False	False	MEDIUM
WFC023	WFC023.bin.15.fa	14.04084959043814	68.78	2.31	MEDIUM	1322755	238	5960	20338	0	0	0	bact	7.0	True	False	MEDIUM
WFC023	WFC023.bin.16.fa	21.849757414369613	71.96	0.06	MEDIUM	1750722	228	9751	37304	0	0	0	bact	13.0	True	False	MEDIUM
WFC023	WFC023.bin.17.fa	11.110002395227603	34.65	0.51	LOW	797419	191	4156	14121	0	0	0	bact	2.0	True	False	LOW
WFC023	WFC023.bin.18.fa	9.448560220116075	13.42	0.0	LOW	501917	139	3648	7858	0	0	0	bact	3.0	True	False	LOW
WFC023	WFC023.bin.19.fa	15.378361462448645	90.72	5.05	MEDIUM	2738503	438	7580	32893	0	0	0	bact	18.0	True	False	MEDIUM
WFC023	WFC023.bin.2.fa	13.032769427131536	44.65	0.3	LOW	1139965	221	5714	19238	0	0	0	bact	6.0	True	False	LOW
WFC023	WFC023.bin.20.fa	9.98160454813976	22.58	0.33	LOW	814223	219	3638	9242	0	0	0	bact	1.0	False	False	LOW
WFC023	WFC023.bin.21.fa	36.79177270511137	74.4	0.1	MEDIUM	2276690	252	11651	35787	0	0	0	bact	16.0	True	False	MEDIUM
WFC023	WFC023.bin.22.fa	14.455487507445453	77.53	0.96	MEDIUM	1613401	237	7800	32251	0	0	0	bact	10.0	True	False	MEDIUM
WFC023	WFC023.bin.23.fa	20.84912881113349	99.3	1.53	HIGH	1868309	196	13527	86385	0	0	1	bact	13.0	True	False	NEARCOMPLETE
WFC023	WFC023.bin.24.fa	18.068459029392816	91.3	1.35	HIGH	1089586	156	9021	22669	0	0	0	bact	19.0	True	False	NEARCOMPLETE
WFC023	WFC023.bin.25.fa	42.67633205898333	84.92	2.79	MEDIUM	2633761	96	34510	137030	0	0	0	bact	16.0	True	False	MEDIUM
